,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Year,Month
15794,CT6,NO2,2007-01-10,,ug m-3,R,2007,1
15795,CT6,NO2,2007-02-10,,ug m-3,R,2007,2
15796,CT6,NO2,2007-03-10,,ug m-3,R,2007,3
15797,CT6,NO2,2007-04-10,,ug m-3,R,2007,4
15798,CT6,NO2,2007-05-10,,ug m-3,R,2007,5
15799,CT6,NO2,2007-06-10,,ug m-3,R,2007,6
15800,CT6,NO2,2007-07-10,,ug m-3,R,2007,7
15801,CT6,NO2,2007-08-10,,ug m-3,R,2007,8
15802,CT6,NO2,2007-09-10,,ug m-3,R,2007,9
15803,CT6,NO2,2007-10-10,,ug m-3,R,2007,10
15804,CT6,NO2,2007-11-10,,ug m-3,R,2007,11
15805,CT6,NO2,2007-12-10,,ug m-3,R,2007,12
15806,CT6,NO2,2007-10-13,,ug m-3,R,2007,10
15807,CT6,NO2,2007-10-14,,ug m-3,R,2007,10
15808,CT6,NO2,2007-10-15,,ug m-3,R,2007,10
15809,CT6,NO2,2007-10-16,,ug m-3,R,2007,10
15810,CT6,NO2,2007-10-17,,ug m-3,R,2007,10
15811,CT6,NO2,2007-10-18,,ug m-3,R,2007,10
15812,CT6,NO2,2007-10-19,,ug m-3,R,2007,10
15813,CT6,NO2,2007-10-20,,ug m-3,R,2007,10
15814,CT6,NO2,2007-10-21,,ug m-3,R,2007,10
15815,CT6,NO2,2007-10-22,,ug m-3,R,2007,10
15816,CT6,NO2,2007-10-23,,ug m-3,R,2007,10
15817,CT6,NO2,2007-10-24,,ug m-3,R,2007,10
15818,CT6,NO2,2007-10-25,,ug m-3,R,2007,10
15819,CT6,NO2,2007-10-26,,ug m-3,R,2007,10
15820,CT6,NO2,2007-10-27,,ug m-3,R,2007,10
15821,CT6,NO2,2007-10-28,,ug m-3,R,2007,10
15822,CT6,NO2,2007-10-29,,ug m-3,R,2007,10
15823,CT6,NO2,2007-10-30,,ug m-3,R,2007,10
15824,CT6,NO2,2007-10-31,,ug m-3,R,2007,10
15825,CT6,NO2,2007-01-11,,ug m-3,R,2007,1
15826,CT6,NO2,2007-02-11,,ug m-3,R,2007,2
15827,CT6,NO2,2007-03-11,,ug m-3,R,2007,3
15828,CT6,NO2,2007-04-11,,ug m-3,R,2007,4
15829,CT6,NO2,2007-05-11,142.3,ug m-3,R,2007,5
15830,CT6,NO2,2007-06-11,120.3,ug m-3,R,2007,6
15831,CT6,NO2,2007-07-11,,ug m-3,R,2007,7
15832,CT6,NO2,2007-08-11,,ug m-3,R,2007,8
15833,CT6,NO2,2007-09-11,,ug m-3,R,2007,9
15834,CT6,NO2,2007-10-11,,ug m-3,R,2007,10
15835,CT6,NO2,2007-11-11,71.6,ug m-3,R,2007,11
15836,CT6,NO2,2007-12-11,117.7,ug m-3,R,2007,12
15837,CT6,NO2,2007-11-13,,ug m-3,R,2007,11
15838,CT6,NO2,2007-11-14,101.8,ug m-3,R,2007,11
15839,CT6,NO2,2007-11-15,149.5,ug m-3,R,2007,11
15840,CT6,NO2,2007-11-16,,ug m-3,R,2007,11
15841,CT6,NO2,2007-11-17,145.5,ug m-3,R,2007,11
15842,CT6,NO2,2007-11-18,104.8,ug m-3,R,2007,11
15843,CT6,NO2,2007-11-19,161.5,ug m-3,R,2007,11
15844,CT6,NO2,2007-11-20,189.0,ug m-3,R,2007,11
15845,CT6,NO2,2007-11-21,150.0,ug m-3,R,2007,11
15846,CT6,NO2,2007-11-22,124.8,ug m-3,R,2007,11
15847,CT6,NO2,2007-11-23,90.6,ug m-3,R,2007,11
15848,CT6,NO2,2007-11-24,116.0,ug m-3,R,2007,11
15849,CT6,NO2,2007-11-25,90.2,ug m-3,R,2007,11
15850,CT6,NO2,2007-11-26,118.8,ug m-3,R,2007,11
15851,CT6,NO2,2007-11-27,141.0,ug m-3,R,2007,11
15852,CT6,NO2,2007-11-28,136.10001,ug m-3,R,2007,11
15853,CT6,NO2,2007-11-29,132.10001,ug m-3,R,2007,11
15854,CT6,NO2,2007-11-30,132.39999,ug m-3,R,2007,11
15855,CT6,NO2,2007-01-12,92.6,ug m-3,R,2007,1
15856,CT6,NO2,2007-02-12,70.4,ug m-3,R,2007,2
15857,CT6,NO2,2007-03-12,104.3,ug m-3,R,2007,3
15858,CT6,NO2,2007-04-12,126.9,ug m-3,R,2007,4
15859,CT6,NO2,2007-05-12,115.1,ug m-3,R,2007,5
15860,CT6,NO2,2007-06-12,125.0,ug m-3,R,2007,6
15861,CT6,NO2,2007-07-12,106.6,ug m-3,R,2007,7
15862,CT6,NO2,2007-08-12,,ug m-3,R,2007,8
15863,CT6,NO2,2007-09-12,82.0,ug m-3,R,2007,9
15864,CT6,NO2,2007-10-12,,ug m-3,R,2007,10
15865,CT6,NO2,2007-11-12,165.8,ug m-3,R,2007,11
15866,CT6,NO2,2007-12-12,,ug m-3,R,2007,12
15867,CT6,NO2,2007-12-13,,ug m-3,R,2007,12
15868,CT6,NO2,2007-12-14,,ug m-3,R,2007,12
15869,CT6,NO2,2007-12-15,123.0,ug m-3,R,2007,12
15870,CT6,NO2,2007-12-16,102.7,ug m-3,R,2007,12
15871,CT6,NO2,2007-12-17,128.7,ug m-3,R,2007,12
15872,CT6,NO2,2007-12-18,128.10001,ug m-3,R,2007,12
15873,CT6,NO2,2007-12-19,147.7,ug m-3,R,2007,12
15874,CT6,NO2,2007-12-20,153.89999,ug m-3,R,2007,12
15875,CT6,NO2,2007-12-21,170.5,ug m-3,R,2007,12
15876,CT6,NO2,2007-12-22,147.60001,ug m-3,R,2007,12
15877,CT6,NO2,2007-12-23,120.2,ug m-3,R,2007,12
15878,CT6,NO2,2007-12-24,118.5,ug m-3,R,2007,12
15879,CT6,NO2,2007-12-25,96.8,ug m-3,R,2007,12
15880,CT6,NO2,2007-12-26,109.3,ug m-3,R,2007,12
15881,CT6,NO2,2007-12-27,122.9,ug m-3,R,2007,12
15882,CT6,NO2,2007-12-28,124.5,ug m-3,R,2007,12
15883,CT6,NO2,2007-12-29,108.9,ug m-3,R,2007,12
15884,CT6,NO2,2007-12-30,108.1,ug m-3,R,2007,12
15885,CT6,NO2,2007-12-31,130.8,ug m-3,R,2007,12
15886,CT6,NO2,2008-01-01,115.0,ug m-3,R,2008,1
15887,CT6,NO2,2008-02-01,127.0,ug m-3,R,2008,2
15888,CT6,NO2,2008-03-01,132.60001,ug m-3,R,2008,3
15889,CT6,NO2,2008-04-01,,ug m-3,R,2008,4
15890,CT6,NO2,2008-05-01,142.5,ug m-3,R,2008,5
15891,CT6,NO2,2008-06-01,123.7,ug m-3,R,2008,6
15892,CT6,NO2,2008-07-01,131.0,ug m-3,R,2008,7
15893,CT6,NO2,2008-08-01,159.8,ug m-3,R,2008,8
15894,CT6,NO2,2008-09-01,160.0,ug m-3,R,2008,9
15895,CT6,NO2,2008-10-01,158.89999,ug m-3,R,2008,10
15896,CT6,NO2,2008-11-01,168.8,ug m-3,R,2008,11
15897,CT6,NO2,2008-12-01,112.7,ug m-3,R,2008,12
15898,CT6,NO2,2008-01-13,120.8,ug m-3,R,2008,1
15899,CT6,NO2,2008-01-14,160.2,ug m-3,R,2008,1
15900,CT6,NO2,2008-01-15,160.10001,ug m-3,R,2008,1
15901,CT6,NO2,2008-01-16,174.3,ug m-3,R,2008,1
15902,CT6,NO2,2008-01-17,163.5,ug m-3,R,2008,1
15903,CT6,NO2,2008-01-18,147.10001,ug m-3,R,2008,1
15904,CT6,NO2,2008-01-19,114.5,ug m-3,R,2008,1
15905,CT6,NO2,2008-01-20,101.3,ug m-3,R,2008,1
15906,CT6,NO2,2008-01-21,127.1,ug m-3,R,2008,1
15907,CT6,NO2,2008-01-22,144.60001,ug m-3,R,2008,1
15908,CT6,NO2,2008-01-23,147.0,ug m-3,R,2008,1
15909,CT6,NO2,2008-01-24,119.6,ug m-3,R,2008,1
15910,CT6,NO2,2008-01-25,112.7,ug m-3,R,2008,1
15911,CT6,NO2,2008-01-26,90.4,ug m-3,R,2008,1
15912,CT6,NO2,2008-01-27,96.3,ug m-3,R,2008,1
15913,CT6,NO2,2008-01-28,147.10001,ug m-3,R,2008,1
15914,CT6,NO2,2008-01-29,141.0,ug m-3,R,2008,1
15915,CT6,NO2,2008-01-30,114.4,ug m-3,R,2008,1
15916,CT6,NO2,2008-01-31,114.3,ug m-3,R,2008,1
15917,CT6,NO2,2008-01-02,110.4,ug m-3,R,2008,1
15918,CT6,NO2,2008-02-02,110.5,ug m-3,R,2008,2
15919,CT6,NO2,2008-03-02,94.9,ug m-3,R,2008,3
15920,CT6,NO2,2008-04-02,130.60001,ug m-3,R,2008,4
15921,CT6,NO2,2008-05-02,124.7,ug m-3,R,2008,5
15922,CT6,NO2,2008-06-02,125.6,ug m-3,R,2008,6
15923,CT6,NO2,2008-07-02,156.89999,ug m-3,R,2008,7
15924,CT6,NO2,2008-08-02,161.3,ug m-3,R,2008,8
15925,CT6,NO2,2008-09-02,165.89999,ug m-3,R,2008,9
15926,CT6,NO2,2008-10-02,158.0,ug m-3,R,2008,10
15927,CT6,NO2,2008-11-02,198.7,ug m-3,R,2008,11
15928,CT6,NO2,2008-12-02,208.0,ug m-3,R,2008,12
15929,CT6,NO2,2008-02-13,192.60001,ug m-3,R,2008,2
15930,CT6,NO2,2008-02-14,136.0,ug m-3,R,2008,2
15931,CT6,NO2,2008-02-15,150.10001,ug m-3,R,2008,2
15932,CT6,NO2,2008-02-16,136.0,ug m-3,R,2008,2
15933,CT6,NO2,2008-02-17,151.0,ug m-3,R,2008,2
15934,CT6,NO2,2008-02-18,203.39999,ug m-3,R,2008,2
15935,CT6,NO2,2008-02-19,184.3,ug m-3,R,2008,2
15936,CT6,NO2,2008-02-20,177.0,ug m-3,R,2008,2
15937,CT6,NO2,2008-02-21,124.7,ug m-3,R,2008,2
15938,CT6,NO2,2008-02-22,112.9,ug m-3,R,2008,2
15939,CT6,NO2,2008-02-23,117.8,ug m-3,R,2008,2
15940,CT6,NO2,2008-02-24,111.3,ug m-3,R,2008,2
15941,CT6,NO2,2008-02-25,144.5,ug m-3,R,2008,2
15942,CT6,NO2,2008-02-26,115.4,ug m-3,R,2008,2
15943,CT6,NO2,2008-02-27,142.8,ug m-3,R,2008,2
15944,CT6,NO2,2008-02-28,177.60001,ug m-3,R,2008,2
15945,CT6,NO2,2008-02-29,130.7,ug m-3,R,2008,2
15946,CT6,NO2,2008-01-03,73.9,ug m-3,R,2008,1
15947,CT6,NO2,2008-02-03,76.5,ug m-3,R,2008,2
15948,CT6,NO2,2008-03-03,107.8,ug m-3,R,2008,3
15949,CT6,NO2,2008-04-03,90.3,ug m-3,R,2008,4
15950,CT6,NO2,2008-05-03,138.7,ug m-3,R,2008,5
15951,CT6,NO2,2008-06-03,128.0,ug m-3,R,2008,6
15952,CT6,NO2,2008-07-03,124.0,ug m-3,R,2008,7
15953,CT6,NO2,2008-08-03,112.6,ug m-3,R,2008,8
15954,CT6,NO2,2008-09-03,105.7,ug m-3,R,2008,9
15955,CT6,NO2,2008-10-03,119.0,ug m-3,R,2008,10
15956,CT6,NO2,2008-11-03,111.8,ug m-3,R,2008,11
15957,CT6,NO2,2008-12-03,97.3,ug m-3,R,2008,12
15958,CT6,NO2,2008-03-13,144.0,ug m-3,R,2008,3
15959,CT6,NO2,2008-03-14,146.7,ug m-3,R,2008,3
15960,CT6,NO2,2008-03-15,123.8,ug m-3,R,2008,3
15961,CT6,NO2,2008-03-16,62.4,ug m-3,R,2008,3
15962,CT6,NO2,2008-03-17,86.3,ug m-3,R,2008,3
15963,CT6,NO2,2008-03-18,100.3,ug m-3,R,2008,3
15964,CT6,NO2,2008-03-19,106.7,ug m-3,R,2008,3
15965,CT6,NO2,2008-03-20,122.9,ug m-3,R,2008,3
15966,CT6,NO2,2008-03-21,55.1,ug m-3,R,2008,3
15967,CT6,NO2,2008-03-22,46.6,ug m-3,R,2008,3
15968,CT6,NO2,2008-03-23,87.1,ug m-3,R,2008,3
15969,CT6,NO2,2008-03-24,89.1,ug m-3,R,2008,3
15970,CT6,NO2,2008-03-25,118.0,ug m-3,R,2008,3
15971,CT6,NO2,2008-03-26,167.8,ug m-3,R,2008,3
15972,CT6,NO2,2008-03-27,151.7,ug m-3,R,2008,3
15973,CT6,NO2,2008-03-28,133.10001,ug m-3,R,2008,3
15974,CT6,NO2,2008-03-29,101.2,ug m-3,R,2008,3
15975,CT6,NO2,2008-03-30,112.7,ug m-3,R,2008,3
15976,CT6,NO2,2008-03-31,166.5,ug m-3,R,2008,3
15977,CT6,NO2,2008-01-04,117.9,ug m-3,R,2008,1
15978,CT6,NO2,2008-02-04,126.5,ug m-3,R,2008,2
15979,CT6,NO2,2008-03-04,105.9,ug m-3,R,2008,3
15980,CT6,NO2,2008-04-04,143.10001,ug m-3,R,2008,4
15981,CT6,NO2,2008-05-04,72.8,ug m-3,R,2008,5
15982,CT6,NO2,2008-06-04,59.7,ug m-3,R,2008,6
15983,CT6,NO2,2008-07-04,128.5,ug m-3,R,2008,7
15984,CT6,NO2,2008-08-04,162.10001,ug m-3,R,2008,8
15985,CT6,NO2,2008-09-04,155.8,ug m-3,R,2008,9
15986,CT6,NO2,2008-10-04,169.89999,ug m-3,R,2008,10
15987,CT6,NO2,2008-11-04,142.8,ug m-3,R,2008,11
15988,CT6,NO2,2008-12-04,106.8,ug m-3,R,2008,12
15989,CT6,NO2,2008-04-13,86.6,ug m-3,R,2008,4
15990,CT6,NO2,2008-04-14,103.6,ug m-3,R,2008,4
15991,CT6,NO2,2008-04-15,136.7,ug m-3,R,2008,4
15992,CT6,NO2,2008-04-16,191.60001,ug m-3,R,2008,4
15993,CT6,NO2,2008-04-17,171.0,ug m-3,R,2008,4
15994,CT6,NO2,2008-04-18,150.39999,ug m-3,R,2008,4
15995,CT6,NO2,2008-04-19,122.7,ug m-3,R,2008,4
15996,CT6,NO2,2008-04-20,107.2,ug m-3,R,2008,4
15997,CT6,NO2,2008-04-21,122.5,ug m-3,R,2008,4
15998,CT6,NO2,2008-04-22,153.3,ug m-3,R,2008,4
15999,CT6,NO2,2008-04-23,145.8,ug m-3,R,2008,4
16000,CT6,NO2,2008-04-24,147.60001,ug m-3,R,2008,4
16001,CT6,NO2,2008-04-25,158.5,ug m-3,R,2008,4
16002,CT6,NO2,2008-04-26,170.89999,ug m-3,R,2008,4
16003,CT6,NO2,2008-04-27,139.5,ug m-3,R,2008,4
16004,CT6,NO2,2008-04-28,160.60001,ug m-3,R,2008,4
16005,CT6,NO2,2008-04-29,214.10001,ug m-3,R,2008,4
16006,CT6,NO2,2008-04-30,212.89999,ug m-3,R,2008,4
16007,CT6,NO2,2008-01-05,175.39999,ug m-3,R,2008,1
16008,CT6,NO2,2008-02-05,186.39999,ug m-3,R,2008,2
16009,CT6,NO2,2008-03-05,183.39999,ug m-3,R,2008,3
16010,CT6,NO2,2008-04-05,181.8,ug m-3,R,2008,4
16011,CT6,NO2,2008-05-05,153.3,ug m-3,R,2008,5
16012,CT6,NO2,2008-06-05,214.39999,ug m-3,R,2008,6
16013,CT6,NO2,2008-07-05,225.60001,ug m-3,R,2008,7
16014,CT6,NO2,2008-08-05,226.8,ug m-3,R,2008,8
16015,CT6,NO2,2008-09-05,249.3,ug m-3,R,2008,9
16016,CT6,NO2,2008-10-05,214.89999,ug m-3,R,2008,10
16017,CT6,NO2,2008-11-05,156.39999,ug m-3,R,2008,11
16018,CT6,NO2,2008-12-05,159.0,ug m-3,R,2008,12
16019,CT6,NO2,2008-05-13,104.0,ug m-3,R,2008,5
16020,CT6,NO2,2008-05-14,127.6,ug m-3,R,2008,5
16021,CT6,NO2,2008-05-15,147.5,ug m-3,R,2008,5
16022,CT6,NO2,2008-05-16,146.0,ug m-3,R,2008,5
16023,CT6,NO2,2008-05-17,57.0,ug m-3,R,2008,5
16024,CT6,NO2,2008-05-18,54.6,ug m-3,R,2008,5
16025,CT6,NO2,2008-05-19,145.60001,ug m-3,R,2008,5
16026,CT6,NO2,2008-05-20,172.0,ug m-3,R,2008,5
16027,CT6,NO2,2008-05-21,196.60001,ug m-3,R,2008,5
16028,CT6,NO2,2008-05-22,203.10001,ug m-3,R,2008,5
16029,CT6,NO2,2008-05-23,208.5,ug m-3,R,2008,5
16030,CT6,NO2,2008-05-24,83.3,ug m-3,R,2008,5
16031,CT6,NO2,2008-05-25,64.3,ug m-3,R,2008,5
16032,CT6,NO2,2008-05-26,100.7,ug m-3,R,2008,5
16033,CT6,NO2,2008-05-27,140.89999,ug m-3,R,2008,5
16034,CT6,NO2,2008-05-28,143.0,ug m-3,R,2008,5
16035,CT6,NO2,2008-05-29,155.5,ug m-3,R,2008,5
16036,CT6,NO2,2008-05-30,115.0,ug m-3,R,2008,5
16037,CT6,NO2,2008-05-31,124.8,ug m-3,R,2008,5
16038,CT6,NO2,2008-01-06,105.0,ug m-3,R,2008,1
16039,CT6,NO2,2008-02-06,171.7,ug m-3,R,2008,2
16040,CT6,NO2,2008-03-06,123.4,ug m-3,R,2008,3
16041,CT6,NO2,2008-04-06,131.0,ug m-3,R,2008,4
16042,CT6,NO2,2008-05-06,143.2,ug m-3,R,2008,5
16043,CT6,NO2,2008-06-06,116.1,ug m-3,R,2008,6
16044,CT6,NO2,2008-07-06,73.7,ug m-3,R,2008,7
16045,CT6,NO2,2008-08-06,63.3,ug m-3,R,2008,8
16046,CT6,NO2,2008-09-06,148.2,ug m-3,R,2008,9
16047,CT6,NO2,2008-10-06,92.8,ug m-3,R,2008,10
16048,CT6,NO2,2008-11-06,86.9,ug m-3,R,2008,11
16049,CT6,NO2,2008-12-06,79.0,ug m-3,R,2008,12
16050,CT6,NO2,2008-06-13,109.6,ug m-3,R,2008,6
16051,CT6,NO2,2008-06-14,82.5,ug m-3,R,2008,6
16052,CT6,NO2,2008-06-15,61.7,ug m-3,R,2008,6
16053,CT6,NO2,2008-06-16,140.5,ug m-3,R,2008,6
16054,CT6,NO2,2008-06-17,140.7,ug m-3,R,2008,6
16055,CT6,NO2,2008-06-18,119.1,ug m-3,R,2008,6
16056,CT6,NO2,2008-06-19,95.4,ug m-3,R,2008,6
16057,CT6,NO2,2008-06-20,128.7,ug m-3,R,2008,6
16058,CT6,NO2,2008-06-21,105.8,ug m-3,R,2008,6
16059,CT6,NO2,2008-06-22,79.8,ug m-3,R,2008,6
16060,CT6,NO2,2008-06-23,134.2,ug m-3,R,2008,6
16061,CT6,NO2,2008-06-24,193.60001,ug m-3,R,2008,6
16062,CT6,NO2,2008-06-25,131.7,ug m-3,R,2008,6
16063,CT6,NO2,2008-06-26,126.4,ug m-3,R,2008,6
16064,CT6,NO2,2008-06-27,112.9,ug m-3,R,2008,6
16065,CT6,NO2,2008-06-28,86.0,ug m-3,R,2008,6
16066,CT6,NO2,2008-06-29,78.0,ug m-3,R,2008,6
16067,CT6,NO2,2008-06-30,121.1,ug m-3,R,2008,6
16068,CT6,NO2,2008-01-07,163.8,ug m-3,R,2008,1
16069,CT6,NO2,2008-02-07,136.5,ug m-3,R,2008,2
16070,CT6,NO2,2008-03-07,133.3,ug m-3,R,2008,3
16071,CT6,NO2,2008-04-07,137.60001,ug m-3,R,2008,4
16072,CT6,NO2,2008-05-07,105.5,ug m-3,R,2008,5
16073,CT6,NO2,2008-06-07,87.2,ug m-3,R,2008,6
16074,CT6,NO2,2008-07-07,118.5,ug m-3,R,2008,7
16075,CT6,NO2,2008-08-07,105.4,ug m-3,R,2008,8
16076,CT6,NO2,2008-09-07,131.2,ug m-3,R,2008,9
16077,CT6,NO2,2008-10-07,113.3,ug m-3,R,2008,10
16078,CT6,NO2,2008-11-07,116.2,ug m-3,R,2008,11
16079,CT6,NO2,2008-12-07,87.6,ug m-3,R,2008,12
16080,CT6,NO2,2008-07-13,88.4,ug m-3,R,2008,7
16081,CT6,NO2,2008-07-14,108.0,ug m-3,R,2008,7
16082,CT6,NO2,2008-07-15,90.7,ug m-3,R,2008,7
16083,CT6,NO2,2008-07-16,81.8,ug m-3,R,2008,7
16084,CT6,NO2,2008-07-17,,ug m-3,R,2008,7
16085,CT6,NO2,2008-07-18,,ug m-3,R,2008,7
16086,CT6,NO2,2008-07-19,63.9,ug m-3,R,2008,7
16087,CT6,NO2,2008-07-20,47.9,ug m-3,R,2008,7
16088,CT6,NO2,2008-07-21,74.7,ug m-3,R,2008,7
16089,CT6,NO2,2008-07-22,113.7,ug m-3,R,2008,7
16090,CT6,NO2,2008-07-23,162.7,ug m-3,R,2008,7
16091,CT6,NO2,2008-07-24,171.10001,ug m-3,R,2008,7
16092,CT6,NO2,2008-07-25,,ug m-3,R,2008,7
16093,CT6,NO2,2008-07-26,140.60001,ug m-3,R,2008,7
16094,CT6,NO2,2008-07-27,167.3,ug m-3,R,2008,7
16095,CT6,NO2,2008-07-28,209.5,ug m-3,R,2008,7
16096,CT6,NO2,2008-07-29,144.10001,ug m-3,R,2008,7
16097,CT6,NO2,2008-07-30,192.89999,ug m-3,R,2008,7
16098,CT6,NO2,2008-07-31,194.60001,ug m-3,R,2008,7
16099,CT6,NO2,2008-01-08,124.1,ug m-3,R,2008,1
16100,CT6,NO2,2008-02-08,117.4,ug m-3,R,2008,2
16101,CT6,NO2,2008-03-08,83.1,ug m-3,R,2008,3
16102,CT6,NO2,2008-04-08,94.2,ug m-3,R,2008,4
16103,CT6,NO2,2008-05-08,120.1,ug m-3,R,2008,5
16104,CT6,NO2,2008-06-08,112.8,ug m-3,R,2008,6
16105,CT6,NO2,2008-07-08,125.0,ug m-3,R,2008,7
16106,CT6,NO2,2008-08-08,97.9,ug m-3,R,2008,8
16107,CT6,NO2,2008-09-08,95.9,ug m-3,R,2008,9
16108,CT6,NO2,2008-10-08,50.0,ug m-3,R,2008,10
16109,CT6,NO2,2008-11-08,141.0,ug m-3,R,2008,11
16110,CT6,NO2,2008-12-08,144.8,ug m-3,R,2008,12
16111,CT6,NO2,2008-08-13,126.9,ug m-3,R,2008,8
16112,CT6,NO2,2008-08-14,167.60001,ug m-3,R,2008,8
16113,CT6,NO2,2008-08-15,170.60001,ug m-3,R,2008,8
16114,CT6,NO2,2008-08-16,154.89999,ug m-3,R,2008,8
16115,CT6,NO2,2008-08-17,124.4,ug m-3,R,2008,8
16116,CT6,NO2,2008-08-18,158.0,ug m-3,R,2008,8
16117,CT6,NO2,2008-08-19,145.8,ug m-3,R,2008,8
16118,CT6,NO2,2008-08-20,163.60001,ug m-3,R,2008,8
16119,CT6,NO2,2008-08-21,175.3,ug m-3,R,2008,8
16120,CT6,NO2,2008-08-22,97.3,ug m-3,R,2008,8
16121,CT6,NO2,2008-08-23,127.0,ug m-3,R,2008,8
16122,CT6,NO2,2008-08-24,102.3,ug m-3,R,2008,8
16123,CT6,NO2,2008-08-25,97.6,ug m-3,R,2008,8
16124,CT6,NO2,2008-08-26,155.10001,ug m-3,R,2008,8
16125,CT6,NO2,2008-08-27,148.2,ug m-3,R,2008,8
16126,CT6,NO2,2008-08-28,204.39999,ug m-3,R,2008,8
16127,CT6,NO2,2008-08-29,233.3,ug m-3,R,2008,8
16128,CT6,NO2,2008-08-30,176.5,ug m-3,R,2008,8
16129,CT6,NO2,2008-08-31,159.5,ug m-3,R,2008,8
16130,CT6,NO2,2008-01-09,164.10001,ug m-3,R,2008,1
16131,CT6,NO2,2008-02-09,121.5,ug m-3,R,2008,2
16132,CT6,NO2,2008-03-09,96.7,ug m-3,R,2008,3
16133,CT6,NO2,2008-04-09,115.0,ug m-3,R,2008,4
16134,CT6,NO2,2008-05-09,148.8,ug m-3,R,2008,5
16135,CT6,NO2,2008-06-09,95.4,ug m-3,R,2008,6
16136,CT6,NO2,2008-07-09,56.9,ug m-3,R,2008,7
16137,CT6,NO2,2008-08-09,141.7,ug m-3,R,2008,8
16138,CT6,NO2,2008-09-09,178.0,ug m-3,R,2008,9
16139,CT6,NO2,2008-10-09,149.0,ug m-3,R,2008,10
16140,CT6,NO2,2008-11-09,151.7,ug m-3,R,2008,11
16141,CT6,NO2,2008-12-09,128.39999,ug m-3,R,2008,12
16142,CT6,NO2,2008-09-13,96.5,ug m-3,R,2008,9
16143,CT6,NO2,2008-09-14,98.6,ug m-3,R,2008,9
16144,CT6,NO2,2008-09-15,155.8,ug m-3,R,2008,9
16145,CT6,NO2,2008-09-16,178.0,ug m-3,R,2008,9
16146,CT6,NO2,2008-09-17,147.10001,ug m-3,R,2008,9
16147,CT6,NO2,2008-09-18,154.10001,ug m-3,R,2008,9
16148,CT6,NO2,2008-09-19,163.89999,ug m-3,R,2008,9
16149,CT6,NO2,2008-09-20,174.39999,ug m-3,R,2008,9
16150,CT6,NO2,2008-09-21,95.5,ug m-3,R,2008,9
16151,CT6,NO2,2008-09-22,101.9,ug m-3,R,2008,9
16152,CT6,NO2,2008-09-23,82.4,ug m-3,R,2008,9
16153,CT6,NO2,2008-09-24,119.6,ug m-3,R,2008,9
16154,CT6,NO2,2008-09-25,144.89999,ug m-3,R,2008,9
16155,CT6,NO2,2008-09-26,175.60001,ug m-3,R,2008,9
16156,CT6,NO2,2008-09-27,153.39999,ug m-3,R,2008,9
16157,CT6,NO2,2008-09-28,118.7,ug m-3,R,2008,9
16158,CT6,NO2,2008-09-29,89.0,ug m-3,R,2008,9
16159,CT6,NO2,2008-09-30,90.6,ug m-3,R,2008,9
16160,CT6,NO2,2008-01-10,81.0,ug m-3,R,2008,1
16161,CT6,NO2,2008-02-10,92.7,ug m-3,R,2008,2
16162,CT6,NO2,2008-03-10,81.5,ug m-3,R,2008,3
16163,CT6,NO2,2008-04-10,98.0,ug m-3,R,2008,4
16164,CT6,NO2,2008-05-10,77.9,ug m-3,R,2008,5
16165,CT6,NO2,2008-06-10,137.3,ug m-3,R,2008,6
16166,CT6,NO2,2008-07-10,122.9,ug m-3,R,2008,7
16167,CT6,NO2,2008-08-10,115.8,ug m-3,R,2008,8
16168,CT6,NO2,2008-09-10,136.8,ug m-3,R,2008,9
16169,CT6,NO2,2008-10-10,131.39999,ug m-3,R,2008,10
16170,CT6,NO2,2008-11-10,127.7,ug m-3,R,2008,11
16171,CT6,NO2,2008-12-10,137.8,ug m-3,R,2008,12
16172,CT6,NO2,2008-10-13,123.8,ug m-3,R,2008,10
16173,CT6,NO2,2008-10-14,130.0,ug m-3,R,2008,10
16174,CT6,NO2,2008-10-15,116.3,ug m-3,R,2008,10
16175,CT6,NO2,2008-10-16,94.5,ug m-3,R,2008,10
16176,CT6,NO2,2008-10-17,129.5,ug m-3,R,2008,10
16177,CT6,NO2,2008-10-18,104.2,ug m-3,R,2008,10
16178,CT6,NO2,2008-10-19,100.5,ug m-3,R,2008,10
16179,CT6,NO2,2008-10-20,116.3,ug m-3,R,2008,10
16180,CT6,NO2,2008-10-21,111.9,ug m-3,R,2008,10
16181,CT6,NO2,2008-10-22,126.9,ug m-3,R,2008,10
16182,CT6,NO2,2008-10-23,124.0,ug m-3,R,2008,10
16183,CT6,NO2,2008-10-24,118.0,ug m-3,R,2008,10
16184,CT6,NO2,2008-10-25,112.4,ug m-3,R,2008,10
16185,CT6,NO2,2008-10-26,85.9,ug m-3,R,2008,10
16186,CT6,NO2,2008-10-27,103.1,ug m-3,R,2008,10
16187,CT6,NO2,2008-10-28,127.3,ug m-3,R,2008,10
16188,CT6,NO2,2008-10-29,143.0,ug m-3,R,2008,10
16189,CT6,NO2,2008-10-30,164.7,ug m-3,R,2008,10
16190,CT6,NO2,2008-10-31,107.1,ug m-3,R,2008,10
16191,CT6,NO2,2008-01-11,89.3,ug m-3,R,2008,1
16192,CT6,NO2,2008-02-11,95.1,ug m-3,R,2008,2
16193,CT6,NO2,2008-03-11,98.9,ug m-3,R,2008,3
16194,CT6,NO2,2008-04-11,148.0,ug m-3,R,2008,4
