,Site,Species,ReadingDateTime,Value,Units,Year,Month
16195,CT6,NO2,2008-05-11,95.0,ug m-3,2008,5
16196,CT6,NO2,2008-06-11,121.5,ug m-3,2008,6
16197,CT6,NO2,2008-07-11,134.60001,ug m-3,2008,7
16198,CT6,NO2,2008-08-11,121.0,ug m-3,2008,8
16199,CT6,NO2,2008-09-11,78.0,ug m-3,2008,9
16200,CT6,NO2,2008-10-11,140.39999,ug m-3,2008,10
16201,CT6,NO2,2008-11-11,108.1,ug m-3,2008,11
16202,CT6,NO2,2008-12-11,130.89999,ug m-3,2008,12
16203,CT6,NO2,2008-11-13,187.39999,ug m-3,2008,11
16204,CT6,NO2,2008-11-14,144.7,ug m-3,2008,11
16205,CT6,NO2,2008-11-15,115.3,ug m-3,2008,11
16206,CT6,NO2,2008-11-16,90.7,ug m-3,2008,11
16207,CT6,NO2,2008-11-17,170.0,ug m-3,2008,11
16208,CT6,NO2,2008-11-18,101.6,ug m-3,2008,11
16209,CT6,NO2,2008-11-19,127.9,ug m-3,2008,11
16210,CT6,NO2,2008-11-20,117.1,ug m-3,2008,11
16211,CT6,NO2,2008-11-21,77.2,ug m-3,2008,11
16212,CT6,NO2,2008-11-22,63.4,ug m-3,2008,11
16213,CT6,NO2,2008-11-23,87.0,ug m-3,2008,11
16214,CT6,NO2,2008-11-24,84.1,ug m-3,2008,11
16215,CT6,NO2,2008-11-25,82.9,ug m-3,2008,11
16216,CT6,NO2,2008-11-26,175.3,ug m-3,2008,11
16217,CT6,NO2,2008-11-27,160.10001,ug m-3,2008,11
16218,CT6,NO2,2008-11-28,166.60001,ug m-3,2008,11
16219,CT6,NO2,2008-11-29,88.9,ug m-3,2008,11
16220,CT6,NO2,2008-11-30,68.4,ug m-3,2008,11
16221,CT6,NO2,2008-01-12,94.1,ug m-3,2008,1
16222,CT6,NO2,2008-02-12,166.89999,ug m-3,2008,2
16223,CT6,NO2,2008-03-12,151.0,ug m-3,2008,3
16224,CT6,NO2,2008-04-12,172.2,ug m-3,2008,4
16225,CT6,NO2,2008-05-12,133.39999,ug m-3,2008,5
16226,CT6,NO2,2008-06-12,94.4,ug m-3,2008,6
16227,CT6,NO2,2008-07-12,152.3,ug m-3,2008,7
16228,CT6,NO2,2008-08-12,185.5,ug m-3,2008,8
16229,CT6,NO2,2008-09-12,109.9,ug m-3,2008,9
16230,CT6,NO2,2008-10-12,123.3,ug m-3,2008,10
16231,CT6,NO2,2008-11-12,159.3,ug m-3,2008,11
16232,CT6,NO2,2008-12-12,168.0,ug m-3,2008,12
16233,CT6,NO2,2008-12-13,74.4,ug m-3,2008,12
16234,CT6,NO2,2008-12-14,74.6,ug m-3,2008,12
16235,CT6,NO2,2008-12-15,87.2,ug m-3,2008,12
16236,CT6,NO2,2008-12-16,148.39999,ug m-3,2008,12
16237,CT6,NO2,2008-12-17,143.10001,ug m-3,2008,12
16238,CT6,NO2,2008-12-18,149.2,ug m-3,2008,12
16239,CT6,NO2,2008-12-19,137.3,ug m-3,2008,12
16240,CT6,NO2,2008-12-20,96.1,ug m-3,2008,12
16241,CT6,NO2,2008-12-21,89.8,ug m-3,2008,12
16242,CT6,NO2,2008-12-22,143.8,ug m-3,2008,12
16243,CT6,NO2,2008-12-23,129.0,ug m-3,2008,12
16244,CT6,NO2,2008-12-24,83.3,ug m-3,2008,12
16245,CT6,NO2,2008-12-25,61.9,ug m-3,2008,12
16246,CT6,NO2,2008-12-26,72.1,ug m-3,2008,12
16247,CT6,NO2,2008-12-27,81.5,ug m-3,2008,12
16248,CT6,NO2,2008-12-28,91.8,ug m-3,2008,12
16249,CT6,NO2,2008-12-29,116.3,ug m-3,2008,12
16250,CT6,NO2,2008-12-30,125.4,ug m-3,2008,12
16251,CT6,NO2,2008-12-31,94.2,ug m-3,2008,12
